season,round,home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form
2010,6,fcporto,sporting,1,0,0,1.2331815242,-0.563329076,-0.904166161,2.2704994855,-1.549429339,-1.343720676,2.1327760179,-0.985271455,3.3317741829,-1.143169967,1.1898881756,2.1369726851,-0.930634868,0.8081113532,0.9450990754,1.1382107765,1.1712096976,-0.554865925,-0.875114263,0.9795897454,1.3541163271,-1.86717686,0.7681269234,-0.48338536,0.9342109142,-1.551937192,1.1369659665,1.3850126272,1.0784813921,1.9051444829,0.8613845084,1.0911729263
2010,6,fcporto,sporting,1,0,0,1.2331815242,-0.563329076,-0.904166161,2.2704994855,-1.549429339,-1.343720676,2.1327760179,-0.985271455,3.3317741829,-1.143169967,1.1898881756,2.1369726851,-0.930634868,0.8081113532,0.9450990754,1.1382107765,1.1712096976,-0.554865925,-0.875114263,0.9795897454,1.3541163271,-1.86717686,0.7681269234,-0.48338536,0.9342109142,-1.551937192,1.1369659665,1.3850126272,1.0784813921,1.9051444829,0.8613845084,1.0911729263
2010,6,fcporto,sporting,1,0,0,1.2331815242,-0.563329076,-0.904166161,2.2704994855,-1.549429339,-1.343720676,2.1327760179,-0.985271455,3.3317741829,-1.143169967,1.1898881756,2.1369726851,-0.930634868,0.8081113532,0.9450990754,1.1382107765,1.1712096976,-0.554865925,-0.875114263,0.9795897454,1.3541163271,-1.86717686,0.7681269234,-0.48338536,0.9342109142,-1.551937192,1.1369659665,1.3850126272,1.0784813921,1.9051444829,0.8613845084,1.0911729263
2010,6,fcporto,sporting,1,0,0,1.2331815242,-0.563329076,-0.904166161,2.2704994855,-1.549429339,-1.343720676,2.1327760179,-0.985271455,3.3317741829,-1.143169967,1.1898881756,2.1369726851,-0.930634868,0.8081113532,0.9450990754,1.1382107765,1.1712096976,-0.554865925,-0.875114263,0.9795897454,1.3541163271,-1.86717686,0.7681269234,-0.48338536,0.9342109142,-1.551937192,1.1369659665,1.3850126272,1.0784813921,1.9051444829,0.8613845084,1.0911729263
2010,6,fcporto,sporting,1,0,0,1.2331815242,-0.563329076,-0.904166161,2.2704994855,-1.549429339,-1.343720676,2.1327760179,-0.985271455,3.3317741829,-1.143169967,1.1898881756,2.1369726851,-0.930634868,0.8081113532,0.9450990754,1.1382107765,1.1712096976,-0.554865925,-0.875114263,0.9795897454,1.3541163271,-1.86717686,0.7681269234,-0.48338536,0.9342109142,-1.551937192,1.1369659665,1.3850126272,1.0784813921,1.9051444829,0.8613845084,1.0911729263
2010,6,fcporto,sporting,1,0,0,1.2331815242,-0.563329076,-0.904166161,2.2704994855,-1.549429339,-1.343720676,2.1327760179,-0.985271455,3.3317741829,-1.143169967,1.1898881756,2.1369726851,-0.930634868,0.8081113532,0.9450990754,1.1382107765,1.1712096976,-0.554865925,-0.875114263,0.9795897454,1.3541163271,-1.86717686,0.7681269234,-0.48338536,0.9342109142,-1.551937192,1.1369659665,1.3850126272,1.0784813921,1.9051444829,0.8613845084,1.0911729263
2010,6,fcporto,sporting,1,0,0,1.2331815242,-0.563329076,-0.904166161,2.2704994855,-1.549429339,-1.343720676,2.1327760179,-0.985271455,3.3317741829,-1.143169967,1.1898881756,2.1369726851,-0.930634868,0.8081113532,0.9450990754,1.1382107765,1.1712096976,-0.554865925,-0.875114263,0.9795897454,1.3541163271,-1.86717686,0.7681269234,-0.48338536,0.9342109142,-1.551937192,1.1369659665,1.3850126272,1.0784813921,1.9051444829,0.8613845084,1.0911729263
2010,6,fcporto,sporting,1,0,0,1.2331815242,-0.563329076,-0.904166161,2.2704994855,-1.549429339,-1.343720676,2.1327760179,-0.985271455,3.3317741829,-1.143169967,1.1898881756,2.1369726851,-0.930634868,0.8081113532,0.9450990754,1.1382107765,1.1712096976,-0.554865925,-0.875114263,0.9795897454,1.3541163271,-1.86717686,0.7681269234,-0.48338536,0.9342109142,-1.551937192,1.1369659665,1.3850126272,1.0784813921,1.9051444829,0.8613845084,1.0911729263
2010,7,naval1demaio,ave,1,0,0,-1.046726467,-0.811823316,1.7160956156,-1.951491914,0.3582314579,1.9957272777,-1.54935871,1.1267986537,-1.71558982,0.6462284411,-1.323632738,-2.104557553,1.4238925356,-0.398356151,-1.092270536,-1.456937816,-0.238740628,1.9251680142,-1.994503558,-1.294964991,4.2518898701,-1.86717686,-1.203669999,-2.514450248,-1.128011838,-1.551937192,0.198472325,-0.19047233,-0.442374951,0.2760899709,0.5689607739,0.8904196369
2010,7,sporting,belenenses,0,1,0,0.7029703634,-0.811823316,-0.179412904,0.8772423237,-1.549429339,0.3010820477,0.2483894218,-0.499738097,0.4179962254,0.6462284411,0.5662326106,0.548384581,-0.930634868,0.8081113532,0.6540462738,0.4750061361,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-1.203669999,0.740147706,-0.77743397,-0.073861567,-1.059109155,-0.710382366,-1.202803123,-1.352964541,-0.893157899,-1.002397092
2010,7,sporting,belenenses,0,1,0,0.7029703634,-0.811823316,-0.179412904,0.8772423237,-1.549429339,0.3010820477,0.2483894218,-0.499738097,0.4179962254,0.6462284411,0.5662326106,0.548384581,-0.930634868,0.8081113532,0.6540462738,0.4750061361,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-1.203669999,0.740147706,-0.77743397,-0.073861567,-1.059109155,-0.710382366,-1.202803123,-1.352964541,-0.893157899,-1.002397092
2010,7,sporting,belenenses,0,1,0,0.7029703634,-0.811823316,-0.179412904,0.8772423237,-1.549429339,0.3010820477,0.2483894218,-0.499738097,0.4179962254,0.6462284411,0.5662326106,0.548384581,-0.930634868,0.8081113532,0.6540462738,0.4750061361,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-1.203669999,0.740147706,-0.77743397,-0.073861567,-1.059109155,-0.710382366,-1.202803123,-1.352964541,-0.893157899,-1.002397092
2010,7,sporting,belenenses,0,1,0,0.7029703634,-0.811823316,-0.179412904,0.8772423237,-1.549429339,0.3010820477,0.2483894218,-0.499738097,0.4179962254,0.6462284411,0.5662326106,0.548384581,-0.930634868,0.8081113532,0.6540462738,0.4750061361,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-1.203669999,0.740147706,-0.77743397,-0.073861567,-1.059109155,-0.710382366,-1.202803123,-1.352964541,-0.893157899,-1.002397092
2010,7,sporting,belenenses,0,1,0,0.7029703634,-0.811823316,-0.179412904,0.8772423237,-1.549429339,0.3010820477,0.2483894218,-0.499738097,0.4179962254,0.6462284411,0.5662326106,0.548384581,-0.930634868,0.8081113532,0.6540462738,0.4750061361,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-1.203669999,0.740147706,-0.77743397,-0.073861567,-1.059109155,-0.710382366,-1.202803123,-1.352964541,-0.893157899,-1.002397092
2010,7,sporting,belenenses,0,1,0,0.7029703634,-0.811823316,-0.179412904,0.8772423237,-1.549429339,0.3010820477,0.2483894218,-0.499738097,0.4179962254,0.6462284411,0.5662326106,0.548384581,-0.930634868,0.8081113532,0.6540462738,0.4750061361,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-1.203669999,0.740147706,-0.77743397,-0.073861567,-1.059109155,-0.710382366,-1.202803123,-1.352964541,-0.893157899,-1.002397092
2010,7,sporting,belenenses,0,1,0,0.7029703634,-0.811823316,-0.179412904,0.8772423237,-1.549429339,0.3010820477,0.2483894218,-0.499738097,0.4179962254,0.6462284411,0.5662326106,0.548384581,-0.930634868,0.8081113532,0.6540462738,0.4750061361,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-1.203669999,0.740147706,-0.77743397,-0.073861567,-1.059109155,-0.710382366,-1.202803123,-1.352964541,-0.893157899,-1.002397092
2010,7,sporting,belenenses,0,1,0,0.7029703634,-0.811823316,-0.179412904,0.8772423237,-1.549429339,0.3010820477,0.2483894218,-0.499738097,0.4179962254,0.6462284411,0.5662326106,0.548384581,-0.930634868,0.8081113532,0.6540462738,0.4750061361,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-1.203669999,0.740147706,-0.77743397,-0.073861567,-1.059109155,-0.710382366,-1.202803123,-1.352964541,-0.893157899,-1.002397092
2010,7,sporting,belenenses,0,1,0,0.7029703634,-0.811823316,-0.179412904,0.8772423237,-1.549429339,0.3010820477,0.2483894218,-0.499738097,0.4179962254,0.6462284411,0.5662326106,0.548384581,-0.930634868,0.8081113532,0.6540462738,0.4750061361,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-1.203669999,0.740147706,-0.77743397,-0.073861567,-1.059109155,-0.710382366,-1.202803123,-1.352964541,-0.893157899,-1.002397092
2010,7,ferreira,benfica,0,0,1,-1.046726467,3.3297473434,-1.071416913,-1.951491914,4.2313609549,-1.343720676,-1.181145237,-1.300868138,-1.174232167,-0.776666678,-0.378700064,-1.040203523,1.4238925356,0.0037996839,-0.219112131,-0.015188598,2.3722784936,-0.802869319,-1.994503558,3.254144482,-1.543657216,-1.86717686,4.7965292384,-1.706918425,2.6458557982,-1.854675574,2.3945474461,2.9604975846,1.0784813921,1.9051444829,2.3235031812,2.3243717041
2010,7,olhanense,fcporto,0,0,1,-1.046726467,0.5134792953,-0.179412904,-0.558234752,0.3582314579,0.3010820477,-0.834591381,-0.499738097,-1.174232167,-0.776666678,-1.021254282,-0.515969449,-0.930634868,-0.398356151,-0.510164933,-0.505383332,1.5367523746,-0.802869319,-1.043022657,0.2062411349,0.3688733225,-0.494630608,1.6162116213,-1.290917183,0.5836330464,-0.661530189,1.4560538046,0.3294377057,1.0784813921,0.6833535989,1.4462319776,1.3779633398
2010,7,nacional,guimaraes,1,0,0,-0.19838861,0.5134792953,-0.179412904,-0.558234752,2.3237001579,-1.343720676,-0.834591381,0.3013919445,-0.123361428,-0.065219119,-0.076321608,0.0241505066,1.4238925356,0.8081113532,0.0719406705,-0.015188598,-1.074266747,1.9251680142,-0.147511221,-1.294964991,2.3393593317,-0.494630608,-0.504000123,-0.48338536,-1.478589705,-0.661530189,-0.740021317,-0.710382366,-0.442374951,-0.131173657,-0.600734164,-0.54353243
2010,7,leixoes,leiria,1,0,0,-1.046726467,0.5134792953,0.768341356,-0.558234752,2.3237001579,-1.343720676,-1.181145237,1.5152253404,-0.648796797,-1.509673255,-1.021254282,0.0241505066,-0.930634868,-0.398356151,-0.801217734,-0.966743082,-1.074266747,3.3305205799,-1.043022657,0.2062411349,2.3393593317,-1.86717686,0.1956697524,-0.899386602,1.9653222901,-1.249198811,-0.420933478,0.8651025913,-0.442374951,-0.131173657,-0.30831043,-0.055988727
2010,7,coimbra,madeira,0,0,1,-1.948085441,1.9216133193,0.768341356,-1.951491914,2.3237001579,0.3010820477,-1.54935871,-0.087034742,-1.174232167,0.6462284411,-1.644909847,-1.564437597,-0.1457924,-0.800511985,-1.092270536,-1.456937816,-1.074266747,0.5198154485,0.8039696792,-1.294964991,2.3393593317,-0.494630608,-0.86443612,-0.067384117,-0.77743397,-0.661530189,-1.059109155,-0.710382366,-1.202803123,-1.760228169,-0.893157899,-1.002397092
2010,7,braga,setubal,1,0,0,3.3540261674,-2.21995734,-2.019171172,2.2704994855,-1.549429339,-1.343720676,0.9848163674,-1.713571493,0.4179962254,-1.509673255,3.0797535241,2.1369726851,1.4238925356,2.014578857,2.4003630834,2.8683098384,-1.074266747,-0.802869319,1.7554505798,0.2062411349,-1.543657216,0.9195079559,-1.924541992,2.7712125948,-0.77743397,2.9000978241,-1.35942712,-0.19047233,-1.202803123,-0.538437285,-1.185581633,-1.489940795
2010,8,ave,braga,0,1,0,-0.410473074,1.3417934271,-1.238667664,0.8772423237,0.3582314579,-1.343720676,-0.769612532,-1.543634817,-0.648796797,-2.221120815,-0.151916222,1.0726186553,-0.930634868,-0.800511985,-0.219112131,0.388501183,3.2600249949,-2.208221885,-1.994503558,3.254144482,-1.543657216,-1.86717686,1.0013502153,-1.878213054,1.284788782,-1.249198811,3.0139532495,2.9604975846,1.0784813921,1.9051444829,2.3235031812,2.8119154069
2010,8,fcporto,coimbra,1,0,0,1.8164138011,-1.060317555,-1.238667664,2.2704994855,-1.549429339,-1.343720676,2.0028183216,-1.543634817,2.0102246175,-1.509673255,1.7379491267,2.1369726851,1.4238925356,0.8081113532,1.5272046786,1.6284055107,-1.962013248,1.3464934283,1.1957559324,-1.294964991,0.3688733225,0.9195079559,-1.118861529,0.9114423352,-1.478589705,-0.661530189,-1.809904068,-1.246047252,-1.202803123,-0.945700913,-1.478005368,-1.690694084
2010,8,madeira,ferreira,1,0,0,-0.410473074,0.1821536425,0.3780896021,-0.558234752,-1.549429339,1.9957272777,0.1617509576,0.2042852729,-0.648796797,0.6462284411,-0.435396024,-1.040203523,1.4238925356,-0.398356151,-0.801217734,-0.418878379,-1.230927894,2.5038426001,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-1.118861529,-0.48338536,-0.77743397,-1.249198811,-0.740021317,0.3294377057,-1.202803123,-0.131173657,-0.600734164,-0.457495306
2010,8,setubal,leixoes,1,0,0,-1.205789815,-1.060317555,1.9390966179,-1.951491914,0.3582314579,1.9957272777,-2.004210647,2.6319520646,-2.241025189,1.3792350179,-1.512619273,-2.104557553,-0.930634868,-0.398356151,-1.092270536,-1.658782707,-0.447622158,0.1891442565,0.4121834261,-1.294964991,-1.543657216,2.2920542087,-0.504000123,1.6210915132,-1.478589705,3.4877664463,-0.477243097,-1.765957288,1.0784813921,0.6833535989,-0.015886695,-0.457495306
2010,8,benfica,nacional,1,0,0,2.6117305423,-1.060317555,-2.019171172,0.8772423237,0.3582314579,-1.343720676,4.7969087917,-1.543634817,5.1946814016,-0.776666678,2.531692573,1.0726186553,1.4238925356,2.014578857,2.4003630834,2.4646200572,0.2834631962,0.1891442565,-0.37138908,0.2062411349,-1.543657216,0.9195079559,-0.504000123,-0.140796101,-1.478589705,0.5316151953,0.3298614348,-0.19047233,1.0784813921,1.9051444829,0.8613845084,0.3455178514
2010,8,leiria,naval1demaio,1,0,0,-1.205789815,2.5014332116,-0.402413906,-1.951491914,2.3237001579,0.3010820477,0.4649855822,-0.159864746,-1.174232167,-0.065219119,-0.699977173,-1.564437597,-0.930634868,-1.20266782,-0.510164933,-0.418878379,-0.447622158,-1.050872713,1.1957559324,0.2062411349,-1.543657216,0.9195079559,-0.800829768,1.2540315935,-0.77743397,1.1192838175,-0.740021317,-0.19047233,1.0784813921,0.6833535989,-0.30831043,-0.887680926
2010,8,belenenses,olhanense,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,-1.549429339,1.9957272777,-1.397741398,0.2042852729,-1.174232167,1.3792350179,-0.964558322,-1.040203523,-0.1457924,-0.800511985,-1.383323337,-0.851403145,-1.230927894,0.1891442565,0.4121834261,-1.294964991,1.3541163271,0.2124386741,-1.118861529,0.2262638184,0.9342109142,1.1192838175,-1.284347629,-0.978214809,-1.202803123,-1.760228169,-0.893157899,-0.887680926
2010,8,guimaraes,sporting,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,0.3582314579,0.3010820477,-0.769612532,-0.159864746,0.4179962254,-0.065219119,-0.964558322,-0.515969449,-0.930634868,-1.20266782,-0.510164933,-0.851403145,0.2834631962,0.1891442565,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-0.207170479,-0.825974618,-0.096900462,-1.249198811,0.3298614348,0.3294377057,-0.442374951,-0.131173657,0.8613845084,0.3455178514
2010,8,guimaraes,sporting,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,0.3582314579,0.3010820477,-0.769612532,-0.159864746,0.4179962254,-0.065219119,-0.964558322,-0.515969449,-0.930634868,-1.20266782,-0.510164933,-0.851403145,0.2834631962,0.1891442565,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-0.207170479,-0.825974618,-0.096900462,-1.249198811,0.3298614348,0.3294377057,-0.442374951,-0.131173657,0.8613845084,0.3455178514
2010,8,guimaraes,sporting,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,0.3582314579,0.3010820477,-0.769612532,-0.159864746,0.4179962254,-0.065219119,-0.964558322,-0.515969449,-0.930634868,-1.20266782,-0.510164933,-0.851403145,0.2834631962,0.1891442565,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-0.207170479,-0.825974618,-0.096900462,-1.249198811,0.3298614348,0.3294377057,-0.442374951,-0.131173657,0.8613845084,0.3455178514
2010,8,guimaraes,sporting,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,0.3582314579,0.3010820477,-0.769612532,-0.159864746,0.4179962254,-0.065219119,-0.964558322,-0.515969449,-0.930634868,-1.20266782,-0.510164933,-0.851403145,0.2834631962,0.1891442565,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-0.207170479,-0.825974618,-0.096900462,-1.249198811,0.3298614348,0.3294377057,-0.442374951,-0.131173657,0.8613845084,0.3455178514
2010,8,guimaraes,sporting,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,0.3582314579,0.3010820477,-0.769612532,-0.159864746,0.4179962254,-0.065219119,-0.964558322,-0.515969449,-0.930634868,-1.20266782,-0.510164933,-0.851403145,0.2834631962,0.1891442565,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-0.207170479,-0.825974618,-0.096900462,-1.249198811,0.3298614348,0.3294377057,-0.442374951,-0.131173657,0.8613845084,0.3455178514
2010,8,guimaraes,sporting,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,0.3582314579,0.3010820477,-0.769612532,-0.159864746,0.4179962254,-0.065219119,-0.964558322,-0.515969449,-0.930634868,-1.20266782,-0.510164933,-0.851403145,0.2834631962,0.1891442565,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-0.207170479,-0.825974618,-0.096900462,-1.249198811,0.3298614348,0.3294377057,-0.442374951,-0.131173657,0.8613845084,0.3455178514
2010,8,guimaraes,sporting,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,0.3582314579,0.3010820477,-0.769612532,-0.159864746,0.4179962254,-0.065219119,-0.964558322,-0.515969449,-0.930634868,-1.20266782,-0.510164933,-0.851403145,0.2834631962,0.1891442565,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-0.207170479,-0.825974618,-0.096900462,-1.249198811,0.3298614348,0.3294377057,-0.442374951,-0.131173657,0.8613845084,0.3455178514
2010,8,guimaraes,sporting,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,0.3582314579,0.3010820477,-0.769612532,-0.159864746,0.4179962254,-0.065219119,-0.964558322,-0.515969449,-0.930634868,-1.20266782,-0.510164933,-0.851403145,0.2834631962,0.1891442565,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-0.207170479,-0.825974618,-0.096900462,-1.249198811,0.3298614348,0.3294377057,-0.442374951,-0.131173657,0.8613845084,0.3455178514
2010,8,guimaraes,sporting,0,1,0,-1.205789815,1.3417934271,0.3780896021,-0.558234752,0.3582314579,0.3010820477,-0.769612532,-0.159864746,0.4179962254,-0.065219119,-0.964558322,-0.515969449,-0.930634868,-1.20266782,-0.510164933,-0.851403145,0.2834631962,0.1891442565,-0.37138908,0.2062411349,0.3688733225,-0.494630608,-0.207170479,-0.825974618,-0.096900462,-1.249198811,0.3298614348,0.3294377057,-0.442374951,-0.131173657,0.8613845084,0.3455178514
2010,9,olhanense,ave,0,0,1,-1.258810932,0.9276363612,0.0993383493,-0.895994064,-0.104231766,1.1484046627,-1.267783702,-0.184141414,-1.444910993,0.4737563054,-1.17244351,-1.040203523,-0.1457924,-1.20266782,-0.801217734,-0.736063207,-0.656503688,1.9251680142,-1.266900516,-1.294964991,2.3393593317,-0.494630608,-0.758425533,-1.388799828,-0.096900462,-0.073861567,-0.270774496,-0.710382366,-0.442374951,-0.945700913,-0.30831043,0.3168388101
2010,9,fcporto,belenenses,0,1,0,2.0284982654,-1.143148968,-1.294417915,2.2704994855,-1.549429339,-1.343720676,2.2410740981,-1.106654795,2.1376028888,-0.604194543,1.908037008,2.1369726851,1.4238925356,2.014578857,1.5272046786,1.8014154169,-1.283148277,1.9251680142,0.1323361024,-1.294964991,2.8030030986,-0.827369093,-1.564105996,-0.165266763,-1.128011838,-0.661530189,-0.965259791,-0.58434357,-0.442374951,-0.945700913,-1.185581633,-0.772964761
2010,9,braga,benfica,1,0,0,2.7177727744,-1.143148968,-2.019171172,2.2704994855,-1.549429339,-1.343720676,0.8981779032,-1.713571493,0.5453744968,-1.682145391,2.607287187,2.1369726851,-0.1457924,1.2102671878,1.8182574802,2.522290026,2.6333804057,-1.133540511,-1.994503558,3.254144482,-1.543657216,-1.86717686,5.3265821745,-1.388799828,2.996433666,-1.551937192,2.5447064287,2.9604975846,1.0784813921,1.9051444829,2.3235031812,2.4677669108
2010,9,coimbra,guimaraes,1,0,0,-1.948085441,0.9276363612,1.4930946134,-1.951491914,1.3409658079,1.1484046627,-0.7262933,1.321011997,-0.648796797,2.0906825777,-1.871693689,-1.834497575,-0.930634868,-1.20266782,-1.383323337,-1.831792613,-1.283148277,1.9251680142,0.1323361024,-1.294964991,1.3541163271,0.2124386741,-0.758425533,-0.165266763,-1.643567526,-0.216326687,-0.965259791,-0.978214809,-0.442374951,-0.945700913,-0.600734164,-0.772964761
2010,9,ferreira,leiria,0,0,1,-1.258810932,1.9216133193,0.0993383493,-1.951491914,2.7861633814,-0.097658006,-1.007868309,0.1071786012,-1.046853895,0.4737563054,-0.926761015,-1.437350549,-0.930634868,-0.398356151,-0.801217734,-0.736063207,-0.656503688,1.9251680142,-0.595266939,-0.157687623,1.3541163271,-0.827369093,0.556105749,-0.48338536,1.9653222901,-0.216326687,-0.270774496,0.2033989092,1.0784813921,-0.131173657,-0.015886695,-0.055988727
2010,9,naval1demaio,leixoes,1,0,0,-0.622557539,-1.143148968,1.4930946134,-0.895994064,-0.104231766,1.1484046627,-1.007868309,1.321011997,-0.648796797,1.0127317295,-0.926761015,-1.040203523,-0.930634868,0.8081113532,-0.219112131,-1.110918004,-0.656503688,-0.141526935,0.8039696792,-1.294964991,-1.543657216,2.2920542087,-0.758425533,1.3519142388,-1.643567526,2.4548943225,-0.740021317,-1.765957288,-1.202803123,-0.538437285,-0.30831043,-0.772964761
2010,9,sporting,madeira,0,1,0,0.0667169704,0.9276363612,-0.625414908,0.1595037858,-0.104231766,-0.097658006,-0.184802899,-0.791058112,-0.250739699,-0.065219119,0.2449555014,0.151237555,-0.1457924,-0.800511985,0.3629934722,0.3596661986,0.0223612841,-0.141526935,0.1323361024,-0.157687623,1.3541163271,-0.827369093,0.556105749,0.1283811732,0.9342109142,-0.216326687,-0.026766149,0.2033989092,1.0784813921,0.6833535989,-0.30831043,-0.055988727
2010,9,sporting,madeira,0,1,0,0.0667169704,0.9276363612,-0.625414908,0.1595037858,-0.104231766,-0.097658006,-0.184802899,-0.791058112,-0.250739699,-0.065219119,0.2449555014,0.151237555,-0.1457924,-0.800511985,0.3629934722,0.3596661986,0.0223612841,-0.141526935,0.1323361024,-0.157687623,1.3541163271,-0.827369093,0.556105749,0.1283811732,0.9342109142,-0.216326687,-0.026766149,0.2033989092,1.0784813921,0.6833535989,-0.30831043,-0.055988727
2010,9,sporting,madeira,0,1,0,0.0667169704,0.9276363612,-0.625414908,0.1595037858,-0.104231766,-0.097658006,-0.184802899,-0.791058112,-0.250739699,-0.065219119,0.2449555014,0.151237555,-0.1457924,-0.800511985,0.3629934722,0.3596661986,0.0223612841,-0.141526935,0.1323361024,-0.157687623,1.3541163271,-0.827369093,0.556105749,0.1283811732,0.9342109142,-0.216326687,-0.026766149,0.2033989092,1.0784813921,0.6833535989,-0.30831043,-0.055988727
2010,9,sporting,madeira,0,1,0,0.0667169704,0.9276363612,-0.625414908,0.1595037858,-0.104231766,-0.097658006,-0.184802899,-0.791058112,-0.250739699,-0.065219119,0.2449555014,0.151237555,-0.1457924,-0.800511985,0.3629934722,0.3596661986,0.0223612841,-0.141526935,0.1323361024,-0.157687623,1.3541163271,-0.827369093,0.556105749,0.1283811732,0.9342109142,-0.216326687,-0.026766149,0.2033989092,1.0784813921,0.6833535989,-0.30831043,-0.055988727
2010,9,sporting,madeira,0,1,0,0.0667169704,0.9276363612,-0.625414908,0.1595037858,-0.104231766,-0.097658006,-0.184802899,-0.791058112,-0.250739699,-0.065219119,0.2449555014,0.151237555,-0.1457924,-0.800511985,0.3629934722,0.3596661986,0.0223612841,-0.141526935,0.1323361024,-0.157687623,1.3541163271,-0.827369093,0.556105749,0.1283811732,0.9342109142,-0.216326687,-0.026766149,0.2033989092,1.0784813921,0.6833535989,-0.30831043,-0.055988727
2010,9,sporting,madeira,0,1,0,0.0667169704,0.9276363612,-0.625414908,0.1595037858,-0.104231766,-0.097658006,-0.184802899,-0.791058112,-0.250739699,-0.065219119,0.2449555014,0.151237555,-0.1457924,-0.800511985,0.3629934722,0.3596661986,0.0223612841,-0.141526935,0.1323361024,-0.157687623,1.3541163271,-0.827369093,0.556105749,0.1283811732,0.9342109142,-0.216326687,-0.026766149,0.2033989092,1.0784813921,0.6833535989,-0.30831043,-0.055988727
2010,9,sporting,madeira,0,1,0,0.0667169704,0.9276363612,-0.625414908,0.1595037858,-0.104231766,-0.097658006,-0.184802899,-0.791058112,-0.250739699,-0.065219119,0.2449555014,0.151237555,-0.1457924,-0.800511985,0.3629934722,0.3596661986,0.0223612841,-0.141526935,0.1323361024,-0.157687623,1.3541163271,-0.827369093,0.556105749,0.1283811732,0.9342109142,-0.216326687,-0.026766149,0.2033989092,1.0784813921,0.6833535989,-0.30831043,-0.055988727
2010,9,sporting,madeira,0,1,0,0.0667169704,0.9276363612,-0.625414908,0.1595037858,-0.104231766,-0.097658006,-0.184802899,-0.791058112,-0.250739699,-0.065219119,0.2449555014,0.151237555,-0.1457924,-0.800511985,0.3629934722,0.3596661986,0.0223612841,-0.141526935,0.1323361024,-0.157687623,1.3541163271,-0.827369093,0.556105749,0.1283811732,0.9342109142,-0.216326687,-0.026766149,0.2033989092,1.0784813921,0.6833535989,-0.30831043,-0.055988727
2010,9,sporting,madeira,0,1,0,0.0667169704,0.9276363612,-0.625414908,0.1595037858,-0.104231766,-0.097658006,-0.184802899,-0.791058112,-0.250739699,-0.065219119,0.2449555014,0.151237555,-0.1457924,-0.800511985,0.3629934722,0.3596661986,0.0223612841,-0.141526935,0.1323361024,-0.157687623,1.3541163271,-0.827369093,0.556105749,0.1283811732,0.9342109142,-0.216326687,-0.026766149,0.2033989092,1.0784813921,0.6833535989,-0.30831043,-0.055988727
2010,9,nacional,setubal,1,0,0,0.0667169704,-0.14917201,0.0993383493,0.1595037858,1.3409658079,-1.343720676,-0.466377908,1.321011997,0.1473173988,-0.604194543,0.0181716596,0.548384581,-0.930634868,0.8081113532,0.6540462738,-0.015188598,-0.656503688,-1.133540511,1.5315727208,-0.157687623,-1.543657216,1.2522464414,-1.818531405,1.9636807715,-1.128011838,2.4548943225,-0.965259791,-0.58434357,1.0784813921,-0.538437285,-0.30831043,-1.145792298
